id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,class
644,0.782686365,0.549108429,0.747719508,0.05795176,0.373556344,0.565697588,0.493296781,0.630340306,0.762648411,0.159538835,0.081289176,0.30609292,0.412980009,0.760102839,0.833302169,0.073593991,0.40674939,0.579433616,0.0895356,0.912913466,0.460853749,0.579962173,0.124921455,0.510358121,0.101127754,0.265983165,0.25741497,0.711061613,0.129498357,0.578147893,0.057611476,0.145850294,0.01554294,0.336709702,0.083972476,0.436371816,0.534836475,0.523189983,0.158622588,0.76697598,0.482422865,0.046869751,0.677777975,0.256642243,0.172367621,0.372690766,0.001862006,0.144827972,0.266292619,0.598781659,0.436481965,0.654088541,0.527734861,0.157434745,0.774474869,0.238628307,0.982925035,0.241921043,0.26758396,0.458693978,2.430543085
645,0.933701544,0.970956842,0.922879264,0.574613255,0.037015998,0.398581628,0.312153158,0.969065753,0.861547288,0.46842907,0.226628517,0.323750036,0.167072361,0.288601794,0.140588346,0.8415308,0.284608472,0.635750232,0.754798715,0.995416974,0.524423394,0.840014619,0.871786011,0.18045958,0.655188188,0.927162427,0.136963349,0.285375135,0.054291451,0.14020568,0.527708331,0.482974706,0.968812496,0.519583028,0.917216417,0.857967634,0.591685868,0.623345436,0.562922929,0.498866577,0.907145176,0.234915924,0.120803099,0.911600697,0.141862553,0.336333347,0.11222731,0.421685566,0.989578295,0.797716661,0.726245656,0.503753885,0.579711426,0.714719878,0.029148138,0.237049213,0.368660076,0.708231872,0.592261771,0.41360347,2.327832987
646,0.736416793,0.814291271,0.55543872,0.54741331,0.397686201,0.811910615,0.306371663,0.320049871,0.280219487,0.875103754,0.835126646,0.894211672,0.02522804,0.954294878,0.34570403,0.139363093,0.536320304,0.402756682,0.409600739,0.670746634,0.27643351,0.358929023,0.286540804,0.936685781,0.667241138,0.300284643,0.866300243,0.636233417,0.11197954,0.53544791,0.062875922,0.735813656,0.768982919,0.462793338,0.551973151,0.435266442,0.396833358,0.961352515,0.426800479,0.217831198,0.795236548,0.707796211,0.757952412,0.097938382,0.884636892,0.654368313,0.025322222,0.899906103,0.835893812,0.338124483,0.037169031,0.373698556,0.998879706,0.305430049,0.279603232,0.551641379,0.493688038,0.080591016,0.133186081,0.956028925,3.051828098
647,0.345563109,0.552466104,0.293100499,0.700687174,0.458895648,0.73615545,0.929459169,0.054376531,0.085668296,0.918643364,0.62900666,0.71156661,0.759287874,0.962260942,0.607652503,0.295987919,0.878772101,0.376005642,0.957408597,0.265371917,0.944656967,0.58260226,0.970421958,0.238247772,0.988844633,0.915358815,0.256248514,0.692356171,0.931778659,0.670467333,0.480793051,0.285537888,0.424406754,0.832077181,0.142377612,0.137858364,0.022283903,0.151335312,0.961245285,0.530667669,0.728553414,0.913146993,0.365491279,0.715337256,0.557217936,0.694185001,0.747426743,0.322741282,0.199205695,0.902752934,0.421476766,0.928638909,0.45734098,0.300350797,0.100133341,0.518934908,0.532928879,0.670414936,0.654279017,0.107907747,1.713703046
648,0.166184733,0.003999507,0.151481896,0.621118654,0.570553442,0.353019706,0.609786279,0.426274722,0.383366785,0.221790913,0.890128488,0.425515887,0.383283718,0.788741356,0.581639459,0.227730476,0.1415562,0.110858597,0.631037661,0.92901563,0.596270214,0.173669632,0.93864054,0.443876117,0.562261717,0.621095407,0.990670735,0.912394084,0.695357691,0.669174809,0.482649788,0.159482482,0.067127785,0.931297285,0.924046972,0.188853166,0.995058392,0.836445951,0.572495429,0.409429144,0.687586805,0.723330189,0.764778513,0.523349924,0.459834422,0.115929112,0.269369361,0.479363051,0.784555174,0.836915875,0.401961306,0.786132305,0.528606089,0.816338043,0.379084494,0.879545086,0.891586222,0.781478588,0.736795315,0.648649056,2.186359371
649,0.583478993,0.08469017,0.637609799,0.270697701,0.270112238,0.738540516,0.554069888,0.55512739,0.097915011,0.514337851,0.308805478,0.208109697,0.410859589,0.862244636,0.133011249,0.09583781,0.864369329,0.307484458,0.384355454,0.448424452,0.07055919,0.954721609,0.487566283,0.488268102,0.000702525,0.29892075,0.140891289,0.707973656,0.993507763,0.734781398,0.369332619,0.911645948,0.858631933,0.372240828,0.8040097,0.852143595,0.879624712,0.023017173,0.187518978,0.148197983,0.863467107,0.180195174,0.641124215,0.866348796,0.681776987,0.284644074,0.785323501,0.081285965,0.034987424,0.060626522,0.370550381,0.495377663,0.087082307,0.854338791,0.079931744,0.064564347,0.833021811,0.798692873,0.414226091,0.948708631,2.158261224
650,0.52304117,0.072924368,0.849445054,0.241373532,0.819225278,0.858784741,0.46170293,0.027148549,0.09994207,0.581002177,0.238339807,0.1663647,0.359081217,0.347317443,0.411876872,0.38405892,0.275663651,0.918205788,0.885013269,0.498548358,0.84790399,0.539249435,0.907808826,0.350891818,0.454410353,0.695512908,0.426653933,0.134810964,0.915467116,0.902267714,0.314932013,0.989484695,0.433086866,0.501980487,0.833711645,0.821819949,0.401946162,0.477957604,0.597544842,0.906988189,0.244397688,0.360734481,0.129540229,0.396743043,0.143683264,0.326480031,0.786256253,0.184030762,0.702172192,0.624473966,0.482317695,0.921948916,0.924002842,0.226137838,0.313599054,0.951670285,0.30396629,0.508932344,0.725630682,0.624874634,2.721840277
651,0.881895051,0.096413203,0.321573188,0.396585682,0.994138619,0.330446266,0.17545943,0.911920511,0.597162929,0.821970673,0.794723327,0.211242955,0.8623724,0.730594326,0.211424794,0.357446746,0.38554886,0.818706286,0.354947021,0.657215279,0.911075965,0.966545855,0.454845697,0.788288183,0.92730461,0.711220888,0.484720693,0.128144283,0.375147247,0.431493316,0.427611011,0.93427204,0.167411573,0.985308641,0.774183963,0.902629946,0.702189197,0.00097616,0.35410762,0.618178467,0.903653807,0.591971818,0.667434268,0.551488009,0.627213843,0.810527511,0.123793466,0.718337943,0.816695236,0.371843974,0.195625737,0.23465453,0.476377525,0.71865837,0.646415042,0.52961223,0.677971718,0.33828196,0.299452369,0.794029962,3.023489856
652,0.191441854,0.415873816,0.646774765,0.632086098,0.094613166,0.988771243,0.521692237,0.098073356,0.228046431,0.808720488,0.531112372,0.940139927,0.461739108,0.381832956,0.680780423,0.672529215,0.486180331,0.76192925,0.24247915,0.435091438,0.861101552,0.165917506,0.363557477,0.205972639,0.129635713,0.169542719,0.842920067,0.074392788,0.033341477,0.790539775,0.750723202,0.776867278,0.762099578,0.863658577,0.457620345,0.6654657,0.469625811,0.016042148,0.849284221,0.652965471,0.290981519,0.963764993,0.573718333,0.563668386,0.389980816,0.617256709,0.111472335,0.948171443,0.242489437,0.669259598,0.812542311,0.130521454,0.628732925,0.377366862,0.765594307,0.423164848,0.825885284,0.39181716,0.126231367,0.914259331,2.307362533
653,0.877775861,0.238722727,0.583296198,0.022081842,0.688090862,0.108133212,0.708671657,0.95431819,0.836955866,0.503062914,0.034657534,0.763862585,0.943580419,0.545554262,0.331432603,0.884507029,0.736761628,0.120843285,0.910368255,0.449473843,0.449764641,0.559836436,0.7931609,0.567703593,0.053076377,0.786364177,0.854648901,0.728388445,0.963568793,0.966195264,0.154458934,0.2059658,0.757490589,0.425223983,0.794445086,0.51241996,0.479020815,0.928724272,0.547063631,0.848984577,0.791936455,0.005830222,0.505315096,0.852825551,0.745274281,0.184477737,0.298058335,0.838317307,0.063040488,0.155205118,0.687393358,0.459712858,0.423875423,0.264639919,0.170082646,0.58531237,0.953965465,0.003791563,0.94439429,0.056716452,2.460970567
654,0.205325989,0.196329879,0.901093013,0.558694735,0.295968205,0.983390998,0.623677888,0.695278971,0.363286521,0.236694341,0.675938923,0.205392902,0.175304233,0.465942589,0.674269904,0.278346462,0.833292383,0.047517658,0.20467206,0.664467588,0.547054506,0.333543605,0.036686861,0.847780908,0.503556761,0.538638752,0.866095096,0.668260132,0.683453754,0.926219149,0.020204842,0.585301566,0.321434561,0.195283959,0.53863095,0.441198709,0.180762268,0.058866124,0.458538352,0.503110917,0.271057968,0.967994711,0.576907865,0.854799346,0.297396761,0.404901538,0.768642862,0.396110789,0.503193257,0.872822911,0.716838397,0.137545188,0.436201849,0.652052273,0.024197586,0.516086816,0.311467886,0.037928358,0.544906079,0.976265694,2.507692452
655,0.971399479,0.40635702,0.592144649,0.25510613,0.654565945,0.427131356,0.774978803,0.234639641,0.852725778,0.225576489,0.771616074,0.312792756,0.036031851,0.048836562,0.62898958,0.979400331,0.306708835,0.232434135,0.722940997,0.062432793,0.786639692,0.475073474,0.007389841,0.460454055,0.933517865,0.582129169,0.187898336,0.352278504,0.037987056,0.769371785,0.253576946,0.199784101,0.413666471,0.04887273,0.519587905,0.688570109,0.644026403,0.127504157,0.001799089,0.753225183,0.609404237,0.704817016,0.273149077,0.564616809,0.419709994,0.141792187,0.19488917,0.698388926,0.109133414,0.013034908,0.058967207,0.064983337,0.778513444,0.533517611,0.074210765,0.269730219,0.803181304,0.739256642,0.352880623,0.274154397,2.244475867
656,0.579913217,0.238242484,0.370925015,0.997809482,0.482960495,0.007653383,0.137799131,0.907033481,0.871550457,0.509611476,0.044824799,0.673676932,0.669415429,0.854043464,0.83656728,0.090342739,0.907461163,0.655447176,0.214970977,0.111321865,0.825420109,0.946169122,0.868530176,0.935030395,0.476736065,0.564382736,0.322447272,0.530634678,0.223495021,0.415827628,0.689778774,0.325465637,0.165869243,0.483541419,0.412796675,0.544019185,0.622889769,0.346246813,0.903040614,0.565644056,0.248694345,0.423023127,0.993154562,0.211492877,0.724053472,0.940573764,0.178828489,0.537674401,0.125209889,0.903442758,0.318389083,0.462587404,0.753095227,0.309191276,0.641888946,0.769819106,0.157470836,0.065668002,0.270650708,0.836708852,2.967024472
657,0.04326084,0.5152083,0.389237006,0.04794288,0.261264094,0.626670832,0.711280069,0.307791615,0.231186451,0.358207088,0.43278168,0.390263873,0.936113161,0.925303771,0.603313266,0.069674279,0.608910487,0.970084304,0.842138781,0.574060388,0.074062166,0.154960294,0.569218188,0.544939442,0.567278448,0.310183144,0.497603598,0.307318336,0.692932782,0.051096895,0.282830589,0.337372123,0.142344482,0.279948764,0.366293888,0.995619299,0.425439139,0.242310518,0.073716873,0.213535014,0.809854152,0.676504243,0.141110017,0.780731471,0.713762345,0.571389819,0.374274471,0.984873588,0.770136606,0.650572631,0.971980079,0.435523872,0.173114592,0.97732069,0.321487887,0.765447896,0.080737251,0.647163365,0.17972517,0.627934416,2.072807263
658,0.632516966,0.125836736,0.308926701,0.563577942,0.03566312,0.86076522,0.586679836,0.304878982,0.814309394,0.979833411,0.672340209,0.194056748,0.792618522,0.25149336,0.736598032,0.221191598,0.063417888,0.5453029,0.252494201,0.715368169,0.155259544,0.858625397,0.058303517,0.841602897,0.13495978,0.266022788,0.378461028,0.05240943,0.559214204,0.639513232,0.777749452,0.50213651,0.215035836,0.748343846,0.709853789,0.47813808,0.097155153,0.052615094,0.500352671,0.481318783,0.216508312,0.218096379,0.325099174,0.875572067,0.788532,0.903268371,0.969210179,0.875336026,0.878033526,0.533028372,0.115806408,0.160929739,0.258961624,0.234174879,0.828791267,0.888414144,0.661257778,0.175820427,0.914954357,0.885568433,3.101984739
659,0.536009549,0.981399797,0.797650497,0.874633818,0.70575915,0.58819567,0.995999271,0.452261367,0.847611306,0.874888894,0.064288717,0.807192459,0.408605567,0.281522307,0.6667201,0.489268856,0.632057856,0.252538478,0.700351318,0.489997161,0.526520786,0.063781599,0.27454551,0.76719571,0.28654754,0.090576678,0.4134541,0.24227914,0.144955922,0.284624777,0.001586931,0.797833756,0.488518793,0.867269809,0.70794666,0.208645807,0.694772329,0.372930464,0.092130364,0.530937189,0.449902865,0.675352461,0.672127099,0.45936004,0.384244261,0.214436299,0.478997325,0.273760871,0.624788595,0.219400007,0.214614293,0.438111196,0.222751953,0.475301885,0.694771796,0.249929248,0.798130628,0.58546924,0.8280519,0.857371681,2.370439716
660,0.225072884,0.225180754,0.445808008,0.38037159,0.509832624,0.039561648,0.985743967,0.45808645,0.127291619,0.601044204,0.241042281,0.644572889,0.487697411,0.430752395,0.196670216,0.776158995,0.483541507,0.16730821,0.408127905,0.153454528,0.829015514,0.786240947,0.089889302,0.984370706,0.729801406,0.640206834,0.127750721,0.268463667,0.163061082,0.631226844,0.892745912,0.064754233,0.071085395,0.962924542,0.437403383,0.325364367,0.020376501,0.064424164,0.53820736,0.581657181,0.908708427,0.960240056,0.197818506,0.169866695,0.535161569,0.635690287,0.2976907,0.635595609,0.226828717,0.156727584,0.080823596,0.995637066,0.136042103,0.876912701,0.825644112,0.682666295,0.248629312,0.888479565,0.286773109,0.666690875,2.067304531
661,0.722174605,0.812515627,0.618313102,0.629140047,0.317867431,0.479896254,0.498751155,0.66760254,0.468182978,0.256647554,0.18421588,0.508024105,0.00315313,0.948210479,0.789760326,0.149630252,0.348317739,0.311071836,0.421251263,0.716272208,0.375158395,0.350369782,0.892002198,0.845646636,0.821363647,0.820642581,0.235459236,0.629872838,0.999878427,0.512249526,0.253236457,0.323127796,0.155375967,0.003114194,0.607248579,0.535264483,0.370193206,0.009140441,0.350286498,0.640590688,0.668303932,0.144110091,0.790886296,0.816767648,0.622763757,0.97877983,0.789225282,0.51811303,0.090188064,0.169729988,0.109384481,0.314935162,0.751726925,0.089971055,0.161217361,0.962320267,0.738971646,0.425355266,0.262208701,0.119067044,2.497162746
662,0.105398903,0.796068704,0.053610006,0.355363807,0.539095979,0.777374968,0.316484112,0.743991916,0.839876457,0.407037013,0.517773532,0.315835003,0.982541806,0.417765373,0.934053774,0.720378047,0.118572631,0.764780244,0.692569878,0.89469657,0.944657308,0.068231128,0.852264103,0.99223618,0.319702264,0.355729852,0.366496575,0.466933989,0.03948376,0.180574098,0.5885621,0.364732097,0.792477893,0.67955456,0.742625884,0.586145209,0.458526613,0.878301607,0.353464527,0.641976077,0.600341858,0.396930068,0.905583751,0.654891679,0.374950674,0.946662454,0.616936219,0.058632736,0.708046641,0.243917454,0.254945663,0.767476734,0.426378428,0.401360552,0.037368107,0.816717946,0.799578314,0.192393588,0.815824091,0.3463841,2.099726727
663,0.235206177,0.042186943,0.183358009,0.444044597,0.963878237,0.263687062,0.58953341,0.948669236,0.508102312,0.712812605,0.106741178,0.846170765,0.198139814,0.615018384,0.950829675,0.99091216,0.07524779,0.463759255,0.408957875,0.889955607,0.63426574,0.410184546,0.692869376,0.933495777,0.748694144,0.723063162,0.248863377,0.732933611,0.68583657,0.086224853,0.016679598,0.217852412,0.935130667,0.545386994,0.444029033,0.174315399,0.245404415,0.453069306,0.928748518,0.283407098,0.52526787,0.706546946,0.535856778,0.941057092,0.606149113,0.409722148,0.459715337,0.212606062,0.955160499,0.247710989,0.79784487,0.530667017,0.864314416,0.196289689,0.524594021,0.491654167,0.914024899,0.853333763,0.145175539,0.267251141,1.612290568
664,0.624741653,0.28968382,0.809388243,0.252963164,0.017453251,0.279940945,0.296968408,0.532100896,0.71580536,0.889264903,0.65323837,0.796081409,0.978333444,0.550629942,0.197440761,0.280688647,0.163475547,0.252114457,0.583854603,0.683102946,0.518595725,0.827793493,0.993267081,0.921371431,0.020386395,0.656615981,0.83932479,0.150836712,0.878997812,0.328209719,0.520628271,0.410349008,0.200322088,0.42830575,0.578135447,0.217316657,0.841948829,0.541841655,0.669959138,0.425762606,0.231211211,0.821214238,0.410884139,0.980344255,0.378156313,0.970180872,0.40408828,0.901775982,0.861270207,0.840972637,0.789444267,0.727765761,0.094216261,0.259364125,0.185230035,0.721335637,0.376663755,0.026351652,0.057437574,0.70671736,2.891471248
665,0.127343168,0.945673636,0.418889653,0.202272524,0.583856495,0.960956299,0.844862912,0.375772166,0.192154639,0.158907306,0.342533671,0.786327891,0.058809134,0.127266663,0.357737907,0.319881944,0.988982907,0.385936946,0.005045715,0.364176088,0.857433101,0.623129919,0.912561168,0.543105808,0.443547915,0.790633825,0.992946707,0.442919628,0.113842385,0.57476825,0.715442513,0.200599643,0.593170713,0.708419557,0.721644476,0.944002865,0.893124137,0.485437266,0.158144032,0.736608519,0.323446384,0.521832438,0.746576603,0.689305365,0.716135677,0.080738811,0.835585009,0.907341662,0.374273115,0.140298058,0.267974924,0.26398895,0.900281721,0.919865846,0.270268484,0.793595851,0.920883423,0.543426134,0.101868526,0.484012042,2.109060687
666,0.563567806,0.364425769,0.045471713,0.577376039,0.976908265,0.882080252,0.358970288,0.504075347,0.339795207,0.110242898,0.931788368,0.807714928,0.682770489,0.187337232,0.636920007,0.407177605,0.090944197,0.668632414,0.458393051,0.862095992,0.420681781,0.668795681,0.627047072,0.122126158,0.831914517,0.748116784,0.654764722,0.461467424,0.6910097,0.09721356,0.650015289,0.090691365,0.580595269,0.133995009,0.751230262,0.351143032,0.137184772,0.675054554,0.947938333,0.236338672,0.160403132,0.944587925,0.510261932,0.527141755,0.766494905,0.305596496,0.602737944,0.99677836,0.527091056,0.22535353,0.428100695,0.670410298,0.237824964,0.982141691,0.36875189,0.109225072,0.251456068,0.35116365,0.655797833,0.20895333,1.818769759
667,0.215112687,0.174645679,0.004183953,0.034500416,0.498904389,0.640383117,0.327597748,0.495425054,0.591828084,0.335193773,0.321533014,0.280835221,0.715198342,0.33901669,0.146714166,0.559425548,0.487605105,0.812303256,0.2832042,0.634660562,0.882500359,0.194619652,0.172786444,0.831522312,0.555403186,0.333926194,0.667109126,0.676443078,0.46333916,0.315865183,0.40816243,0.869662314,0.766473825,0.462678858,0.314999635,0.553376203,0.559012073,0.77531651,0.56370374,0.174523585,0.891781646,0.507245786,0.569576434,0.610792076,0.883571689,0.156667261,0.550318153,0.717480631,0.848118928,0.640219754,0.636227331,0.114917115,0.606452526,0.82213892,0.771747035,0.451234894,0.790000371,0.254025988,0.393330822,0.220036811,1.824200321
668,0.0009507,0.37424751,0.906012828,0.901308739,0.352596984,0.166482868,0.238768277,0.792223048,0.559700394,0.484801353,0.264152116,0.300711009,0.518388491,0.139453597,0.040667405,0.630487182,0.765216233,0.191454021,0.071543444,0.98265517,0.375194443,0.77713497,0.85713971,0.831720384,0.584857278,0.526646887,0.318195236,0.9306709,0.469522786,0.58168262,0.679001304,0.095165334,0.534961177,0.534059142,0.768058872,0.737193007,0.888193856,0.711659526,0.485585541,0.566170129,0.571849599,0.636030766,0.886340157,0.051826311,0.554417378,0.455497137,0.150405313,0.650470408,0.199789724,0.887381078,0.809189906,0.106930497,0.782075962,0.734330888,0.384370159,0.694279226,0.240061604,0.210800713,0.131407383,0.264131026,1.84060893
