ID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,class
487,0.153671615,0.315917482,0.477078023,0.707394352,0.558053406,0.383256539,0.923420398,0.17705557,0.911078437,0.321195335,0.196128167,0.724045136,0.287477621,0.465119545,0.367606224,0.854531176,0.626361613,0.457329777,0.91571579,0.580266607,0.130032225,0.525607794,0.217319014,0.982963788,0.370847369,0.461716357,0.134887691,0.6819825,0.653940163,0.369890505,0.353856781,0.309171234,0.552065499,0.90699242,0.784855799,0.711017488,0.834862363,0.659864371,0.266837009,0.569868095,0.551682263,0.483112543,0.947226685,0.12872103,0.972794336,0.214343607,0.508486281,0.065374399,0.551703021,0.127175686,0.865016219,0.428688601,0.031514139,0.618048443,0.525726979,0.477863605,0.57497019,0.07822441,0.707686887,0.502077463,0.968770313,0.566110186,0.135455736,0.214808852,0.039557586,0.180616165,0.217880907,0.285976402,0.658539774,0.191457682,0.136223927,0.598551886,0.683749249,0.396807933,0.429567785,0
488,0.048886985,0.370529831,0.767479218,0.253741597,0.329836859,0.411857396,0.859385201,0.143215795,0.037258014,0.442728855,0.354871312,0.974509405,0.446648242,0.481132062,0.328283226,0.337073129,0.925828511,0.447197414,0.356430353,0.445223812,0.754528834,0.277531478,0.476300015,0.873116517,0.888849145,0.355750215,0.439277287,0.504524373,0.729351425,0.275648376,0.275771397,0.313141676,0.148359571,0.2156491,0.075601594,0.789008124,0.255458708,0.916523949,0.276593881,0.398123618,0.153867216,0.3154808,0.136481528,0.793124589,0.448313856,0.116612608,0.131593422,0.66094325,0.968687462,0.863362699,0.897379925,0.401447834,0.899955323,0.271905333,0.264863792,0.397538399,0.853408244,0.595679896,0.838458145,0.123123448,0.32459484,0.295370652,0.277889217,0.160519355,0.413671438,0.697422158,0.438122744,0.808680653,0.459984081,0.604886675,0.71824885,0.700867225,0.429647123,0.205803148,0.356346182,0
489,0.673344544,0.528648232,0.599566483,0.150365298,0.341087024,0.47344881,0.252987965,0.68545479,0.987292965,0.588569367,0.492613622,0.184786003,0.806133797,0.277635989,0.287867276,0.20787362,0.929151383,0.174460412,0.84880423,0.774931058,0.639943891,0.693877314,0.137305575,0.385091811,0.81687795,0.968125506,0.414831564,0.949905093,0.892956066,0.415243788,0.012165967,0.973883576,0.981714988,0.974112562,0.679404372,0.282921336,0.503251074,0.624604944,0.342556601,0.016911103,0.571520295,0.778514054,0.509336279,0.391977801,0.22695957,0.058261592,0.7807432,0.75590026,0.086825299,0.91292673,0.435652044,0.544995539,0.597133303,0.426408295,0.233950828,0.697397073,0.706858515,0.549166446,0.322117424,0.002569014,0.953501552,0.428263595,0.187693073,0.336999427,0.855955885,0.159798394,0.329583751,0.531616938,0.785626076,0.038548145,0.505726817,0.102922629,0.989102408,0.738508568,0.855253241,0
490,0.77136767,0.536965117,0.596080276,0.896385527,0.257088793,0.397902134,0.947931013,0.935809239,0.574869158,0.174758767,0.587383302,0.932423958,0.028918785,0.750623367,0.374345894,0.041106013,0.451444035,0.552160757,0.523871909,0.312678542,0.289949307,0.223642881,0.88382409,0.888737373,0.259213854,0.632580112,0.626609414,0.614067724,0.948961646,0.528211531,0.930693948,0.557091782,0.883323351,0.424669649,0.294539196,0.529096686,0.786906906,0.920325371,0.750376118,0.064487482,0.300470846,0.254482941,0.57398956,0.444603131,0.734507568,0.54313768,0.962346646,0.090046761,0.687759444,0.890666611,0.215463467,0.626682022,0.243001566,0.786992008,0.727245446,0.429797369,0.566261952,0.325085869,0.583163111,0.117671895,0.22988168,0.795322001,0.343730846,0.149022519,0.125258436,0.37053536,0.539898762,0.188501864,0.892890505,0.393963136,0.753080376,0.468101875,0.584065905,0.819178396,0.399880924,1
491,0.290734797,0.167648543,0.210362909,0.408226794,0.967886702,0.366547421,0.267969505,0.727873822,0.028806185,0.69151973,0.1630609,0.243297682,0.197199921,0.357038479,0.527240611,0.044098154,0.966927696,0.619851077,0.003561045,0.154796892,0.593027257,0.96955184,0.486970789,0.52610274,0.359833355,0.289129884,0.460134902,0.959474267,0.668500959,0.451013096,0.941291632,0.419900643,0.410319674,0.06224839,0.239547742,0.869698597,0.646804867,0.472191466,0.59824884,0.448267691,0.420143564,0.37088302,0.778522406,0.915688525,0.907469087,0.10288096,0.803221645,0.00825741,0.533039838,0.10354126,0.060306407,0.805120291,0.761440192,0.331323514,0.805683199,0.068710266,0.26970051,0.757419456,0.286834704,0.254798659,0.002145575,0.815329837,0.624105703,0.654299115,0.559809416,0.523030379,0.506931182,0.576274727,0.056919477,0.399174511,0.957804342,0.139495108,0.112481074,0.498304658,0.189476852,1
492,0.746405207,0.982595789,0.243172884,0.003005041,0.367759345,0.710876811,0.689076993,0.310431067,0.348235652,0.717827706,0.790360107,0.372686189,0.407431182,0.766516693,0.32222751,0.40665105,0.478561684,0.607080531,0.218898824,0.110568004,0.934850923,0.202612129,0.28787919,0.684518291,0.816337748,0.907742781,0.743348341,0.082846098,0.212683782,0.764202559,0.604182492,0.095792512,0.997812748,0.863517914,0.337467886,0.216439802,0.031626295,0.362955765,0.269452745,0.860005681,0.595734459,0.567673765,0.360220998,0.665298602,0.104409405,0.190575993,0.909028462,0.784065882,0.067862183,0.056279978,0.198797845,0.418313547,0.62045584,0.977113728,0.878881703,0.388917402,0.213726637,0.859223553,0.258028331,0.337729665,0.66639331,0.168945044,0.234222028,0.757658361,0.457071716,0.497352452,0.940521694,0.692363731,0.988962616,0.141193967,0.544384603,0.380753874,0.620720753,0.6534147,0.083970164,0
493,0.827267847,0.061666902,0.931074701,0.559827014,0.035100712,0.143888878,0.770366316,0.423581608,0.436679842,0.908818284,0.077689384,0.694856031,0.589137569,0.228341435,0.446687465,0.696999077,0.801366753,0.181409442,0.001172014,0.557116519,0.680468141,0.126693447,0.991116006,0.735993818,0.587250078,0.945887509,0.192767065,0.404166059,0.647500868,0.154111369,0.112547128,0.380969571,0.547866281,0.199430901,0.891472299,0.298658977,0.878448901,0.806182392,0.481932409,0.932207616,0.363609302,0.39950217,0.925969598,0.387285683,0.605402358,0.357618008,0.264565711,0.758216664,0.14440204,0.737945225,0.677385658,0.580178917,0.987370913,0.537323474,0.944835649,0.283111459,0.803726725,0.435170685,0.601539804,0.916769628,0.254582129,0.498826167,0.367843724,0.685148852,0.255403305,0.288583211,0.537903689,0.119935768,0.666837406,0.398777948,0.742930697,0.943321668,0.602994255,0.383925627,0.543938335,0
494,0.050959774,0.4378387,0.992428175,0.498406189,0.740189298,0.697155715,0.551936698,0.800100916,0.807665746,0.170275587,0.730748698,0.015251588,0.358142062,0.767941359,0.806588145,0.041641242,0.506727788,0.795017844,0.371602476,0.854873326,0.99151671,0.605072473,0.060906911,0.916932209,0.148991093,0.943265863,0.856964086,0.233584946,0.044270571,0.787892134,0.698289632,0.143031001,0.020408473,0.805577183,0.048883964,0.65044952,0.746489122,0.073365321,0.735655294,0.380454301,0.16626597,0.01762797,0.239010497,0.405470839,0.631461965,0.997829929,0.171139723,0.863810199,0.317810776,0.177974043,0.472361624,0.34036185,0.158277386,0.940015018,0.672940655,0.920362686,0.499860635,0.174282847,0.805251424,0.656777765,0.841009045,0.203363408,0.599939788,0.559397767,0.176157378,0.851817154,0.734237747,0.517589272,0.523599777,0.472299182,0.266772563,0.662997151,0.760663659,0.710966658,0.884446371,1
495,0.027453353,0.078129637,0.482999718,0.406019248,0.538571197,0.703688528,0.725129703,0.841643076,0.720833219,0.362798782,0.937516777,0.863406849,0.22354332,0.739521334,0.9384973,0.721071123,0.911554398,0.959125062,0.976179363,0.652593688,0.225214212,0.583139943,0.391793021,0.371145246,0.019175963,0.622930881,0.192782734,0.149079224,0.619540217,0.220166582,0.168218795,0.737060926,0.69696408,0.76107969,0.85047738,0.027732756,0.183523639,0.764622859,0.327985528,0.116233089,0.76757818,0.859099177,0.559268974,0.637257751,0.368961969,0.827717836,0.241644862,0.743249038,0.444507047,0.85102448,0.886370751,0.152358614,0.72445056,0.361413602,0.008804553,0.079888354,0.816385658,0.302324381,0.786866288,0.278377485,0.983139485,0.57129136,0.87791575,0.019832407,0.718044036,0.430733233,0.385590343,0.884375552,0.598414309,0.393230025,0.259493083,0.140542107,0.471618074,0.590557846,0.660893599,1
496,0.611045343,0.906458219,0.45694012,0.689340607,0.998995319,0.312764506,0.475505281,0.210430519,0.420908452,0.696677524,0.250375687,0.694120497,0.052894035,0.097560288,0.421002028,0.838707529,0.564313983,0.93397081,0.214821067,0.93081955,0.349186686,0.851899264,0.366981627,0.370759825,0.68421669,0.399195892,0.643416982,0.771851087,0.331629534,0.451312678,0.164462342,0.868611854,0.265740872,0.268249218,0.395343015,0.04310583,0.96996185,0.515291527,0.977834856,0.486191804,0.527056765,0.14037244,0.488472198,0.46931311,0.251981925,0.458818346,0.5604885,0.576350195,0.542489636,0.042206637,0.406823736,0.917357476,0.074758286,0.779850548,0.815504756,0.944381568,0.020577384,0.294371181,0.499306367,0.510401249,0.525515685,0.064966969,0.698194153,0.822696641,0.264987536,0.741485175,0.27687374,0.433820332,0.000347075,0.179039399,0.488410956,0.976698332,0.099135,0.66893552,0.112039517,1
497,0.751413953,0.426751986,0.698529022,0.733027094,0.50587973,0.222798279,0.83773477,0.840649385,0.526815945,0.615827925,0.655137423,0.592213464,0.91748858,0.764120771,0.927201001,0.18958738,0.345826607,0.909073469,0.558370532,0.991241763,0.605193334,0.354586401,0.700506511,0.118758288,0.603623082,0.286259614,0.357294593,0.131844616,0.068901453,0.88104312,0.148602716,0.979888227,0.028412796,0.075283429,0.850818857,0.114070073,0.813419321,0.52889597,0.881099299,0.984914478,0.080432101,0.593115149,0.141520459,0.765821646,0.472601513,0.63539759,0.843257593,0.916450083,0.513101973,0.899782605,0.35730073,0.305840029,0.027957192,0.281476427,0.382704677,0.527455931,0.134492132,0.114819556,0.207250072,0.852028718,0.014499407,0.825573817,0.535896822,0.133384956,0.446159255,0.719957089,0.734315646,0.734327833,0.38193887,0.483259693,0.385853125,0.103112426,0.674595353,0.301581735,0.828022263,0
498,0.640345221,0.869539347,0.719725336,0.825230015,0.888207567,0.101541419,0.395485015,0.348777969,0.117490001,0.227397872,0.15546885,0.866105152,0.521650046,0.225433764,0.561827393,0.330840307,0.62556217,0.93895894,0.854410524,0.562423278,0.054031965,0.48886859,0.354425749,0.955021841,0.645151597,0.207485879,0.351551797,0.138998419,0.225991615,0.042312825,0.396247905,0.500431429,0.06896977,0.246556053,0.750709616,0.452414725,0.507146083,0.455779074,0.118149241,0.482899956,0.65564431,0.426301435,0.220225632,0.159603619,0.466767517,0.126217417,0.252444078,0.074839978,0.627582048,0.84679796,0.213212102,0.783839548,0.25424542,0.373070404,0.005277749,0.986941409,0.692994233,0.463262793,0.031656345,0.789826138,0.505895769,0.78792706,0.831002786,0.475634705,0.805481561,0.63713418,0.110100987,0.787803261,0.749967785,0.114504295,0.111874473,0.931098192,0.530309566,0.111971743,0.147442469,1
499,0.241874363,0.91440625,0.177631616,0.115090375,0.49870315,0.649175749,0.844482163,0.245679915,0.107748626,0.578716,0.476196391,0.30816131,0.395661094,0.768882451,0.831801091,0.548244988,0.651153106,0.305765877,0.457809498,0.232273946,0.661327745,0.657304777,0.033080377,0.233174575,0.858954835,0.664016807,0.538613748,0.764845489,0.017502341,0.921006705,0.450446341,0.748669407,0.206204157,0.327102183,0.142220481,0.869025537,0.142709407,0.733814104,0.763950663,0.990726584,0.399125104,0.710697042,0.74192011,0.30725954,0.331099765,0.782753704,0.345452323,0.549741448,0.602970498,0.394591552,0.030337461,0.240580988,0.31109458,0.57336925,0.590577975,0.511526863,0.544435608,0.925270377,0.219434217,0.833809378,0.60765417,0.938446046,0.003398681,0.329720206,0.050280605,0.189645668,0.351081328,0.027897292,0.247220857,0.121128869,0.303312882,0.307870001,0.061582876,0.496988177,0.241345751,0
500,0.725575122,0.779095358,0.340843587,0.392097118,0.822869997,0.154344133,0.153136135,0.493358713,0.137307513,0.285004915,0.526966228,0.464422628,0.196773032,0.375656874,0.18897783,0.57027413,0.54123497,0.072005918,0.297022468,0.45885281,0.723701326,0.256977066,0.572140029,0.036265969,0.547862871,0.649076393,0.052384353,0.888293986,0.012857237,0.085445248,0.448895101,0.829939808,0.958053211,0.25831394,0.070746883,0.726563939,0.755966033,0.626557909,0.858391904,0.35483529,0.973827838,0.646267962,0.49852704,0.693594735,0.637779632,0.442555821,0.107478023,0.21728175,0.635484028,0.986377066,0.416403423,0.167114168,0.078859163,0.922178051,0.171287367,0.173534008,0.100974326,0.712074287,0.07190731,0.59514136,0.618207736,0.689498593,0.542643986,0.688772593,0.625487229,0.937401185,0.910926504,0.176202777,0.478672016,0.351238971,0.534908748,0.385135377,0.209306665,0.201393865,0.461352955,1
501,0.926592833,0.988931272,0.902202013,0.136128155,0.498502326,0.093026825,0.891591121,0.984306964,0.736034949,0.614377255,0.515283807,0.674857274,0.290106868,0.791736115,0.052749904,0.764579402,0.666719432,0.168300353,0.356665083,0.076326274,0.773023884,0.961878103,0.573293443,0.736524519,0.483354475,0.673411401,0.028790206,0.409559097,0.449084916,0.023446783,0.88485866,0.747073072,0.478868214,0.270552484,0.99447262,0.818724981,0.500847049,0.984191305,0.080660111,0.946018218,0.357088933,0.811768237,0.61734593,0.118940482,0.571857617,0.449315734,0.649954955,0.372824495,0.498794657,0.264435211,0.77508606,0.267480146,0.596694517,0.1981167,0.898838205,0.840589672,0.325888798,0.553873164,0.556202067,0.978137294,0.961454134,0.585495066,0.050913701,0.304203076,0.355227336,0.523395193,0.671749694,0.41394279,0.461848131,0.205089882,0.692917936,0.8912869,0.503048379,0.740149395,0.994117181,0
502,0.58005388,0.499180038,0.424115879,0.217704353,0.973171979,0.291675582,0.711100243,0.712972195,0.911580804,0.776672504,0.206896736,0.935838131,0.240478762,0.185638374,0.803300208,0.170289753,0.735706877,0.145925658,0.981342247,0.630463896,0.435014,0.012547754,0.746368735,0.428265521,0.003751687,0.394978075,0.682559775,0.718006098,0.815248707,0.333636918,0.878999355,0.307993086,0.54430649,0.011522802,0.246831716,0.148284047,0.697722446,0.314645217,0.578245602,0.832306498,0.451460533,0.604944863,0.114180516,0.541109872,0.276459991,0.449484566,0.578518049,0.919142148,0.402881473,0.158883628,0.629242443,0.480363767,0.095184267,0.787490411,0.5138414,0.754778595,0.123084032,0.072062089,0.86849639,0.065064946,0.211352113,0.855264517,0.040694646,0.72757329,0.425970476,0.451574198,0.160176766,0.669631793,0.316963114,0.233224705,0.550461899,0.71184349,0.317506672,0.34997846,0.341468166,1
503,0.101531257,0.482915185,0.948287607,0.222516254,0.063973327,0.363908853,0.640647085,0.092084936,0.271067313,0.816971058,0.452991946,0.050000017,0.677411623,0.68574741,0.934773002,0.079397093,0.92480977,0.617369657,0.949337775,0.722337091,0.641287812,0.250021737,0.85533755,0.065697149,0.452215873,0.899449833,0.017049144,0.870657617,0.628770082,0.535695874,0.313280194,0.117074318,0.321640891,0.605512462,0.53171748,0.314185805,0.995108156,0.970812036,0.546834441,0.444517275,0.743874739,0.183387245,0.958652536,0.508637035,0.968475134,0.8145583,0.852140949,0.733618795,0.438811363,0.824940729,0.565260175,0.854771748,0.123939867,0.82530613,0.425253216,0.542272451,0.683098726,0.915531657,0.730499686,0.527121496,0.006483634,0.056934,0.111383327,0.406148054,0.544325404,0.235412962,0.381939631,0.739030704,0.14984288,0.94502836,0.785190379,0.744036734,0.178117255,0.346836827,0.223625658,0
504,0.008141461,0.988008367,0.251741492,0.396142948,0.455357516,0.648573643,0.331154497,0.78602674,0.256062265,0.789827637,0.126439819,0.376794335,0.382932773,0.692658922,0.503483321,0.576133529,0.641433657,0.861212062,0.807550856,0.078408047,0.729814298,0.697163511,0.461578896,0.666229412,0.02093733,0.03392066,0.90683371,0.604408334,0.887186297,0.372316093,0.444812853,0.177910146,0.502696943,0.183658074,0.704537,0.396437392,0.315405772,0.305864862,0.762253374,0.738148764,0.042293834,0.030778362,0.456449122,0.122223374,0.498482644,0.935830055,0.927252816,0.2180565,0.69428469,0.745339841,0.042854047,0.391104136,0.07596645,0.770989609,0.406545656,0.845484445,0.546713002,0.259833662,0.842698894,0.161614279,0.598982046,0.95113552,0.71261894,0.375934347,0.218721279,0.183523896,0.930475273,0.393451338,0.125206319,0.313757651,0.583153753,0.321414012,0.566915914,0.06759363,0.705202653,1
505,0.460753612,0.588490934,0.202943763,0.487968673,0.184570672,0.789118087,0.865401917,0.244958689,0.378578631,0.268820656,0.767120697,0.228988504,0.602543543,0.851642743,0.957820148,0.216674856,0.180137365,0.789162966,0.599672479,0.323019302,0.465930033,0.587823193,0.554315613,0.889638338,0.829494477,0.949816855,0.447876361,0.475200997,0.903228922,0.375086943,0.880922615,0.356592942,0.838810634,0.3674001,0.188475702,0.904896259,0.558200117,0.324669065,0.651151557,0.990548985,0.463705707,0.043394458,0.200155488,0.411482084,0.402869902,0.262626654,0.978443365,0.165490709,0.293275219,0.224116848,0.00527094,0.587828269,0.436994354,0.047392775,0.172167343,0.728100062,0.706646782,0.010156835,0.099888813,0.93582845,0.460469454,0.455386311,0.635563886,0.21461911,0.453725719,0.77839914,0.856930711,0.354035218,0.480831199,0.716982455,0.61451356,0.593791827,0.233589628,0.512906606,0.231782244,0
506,0.797188175,0.50472515,0.818244189,0.995441129,0.54856204,0.594528683,0.041405007,0.970518765,0.433225008,0.518321356,0.194100232,0.42331139,0.06141056,0.768557706,0.452632745,0.996297066,0.303722126,0.290885579,0.594648558,0.198778912,0.830071899,0.857075489,0.472861604,0.810358228,0.346086325,0.478411314,0.297818176,0.875915148,0.9667551,0.384030098,0.500659356,0.569078871,0.546870876,0.539074574,0.516327522,0.671430808,0.83917912,0.99012333,0.529285904,0.917968948,0.871413811,0.829392921,0.859290717,0.593845664,0.208486926,0.872729586,0.274812046,0.952555569,0.264706312,0.315965224,0.01751288,0.823210438,0.292168387,0.415472733,0.191694588,0.100351454,0.440802406,0.71573367,0.958638675,0.718328131,0.546640543,0.396759453,0.501408451,0.007433485,0.277252275,0.285564001,0.448987742,0.13177201,0.937007196,0.914336738,0.413368545,0.21603308,0.728310223,0.244908448,0.732777569,0
507,0.831918338,0.770542537,0.764526177,0.508371706,0.385294954,0.952833033,0.329379192,0.779173697,0.531811269,0.608249911,0.407706064,0.630768862,0.981865901,0.655688753,0.507237447,0.99334058,0.786679349,0.290094776,0.065545532,0.447856648,0.726281132,0.367128411,0.201238378,0.549140404,0.740653156,0.01297301,0.235064575,0.624153927,0.47877125,0.649291829,0.446631213,0.544983974,0.627283688,0.920700027,0.358508327,0.90956118,0.389300241,0.353323196,0.193721026,0.485437072,0.488397778,0.975885594,0.416944548,0.454480074,0.84303828,0.519119714,0.801937689,0.716730696,0.860024475,0.640374105,0.529840117,0.975057092,0.95723376,0.983841386,0.207409749,0.688354652,0.666807025,0.646184753,0.330899544,0.426746425,0.657713325,0.093870267,0.813578154,0.893050966,0.762636056,0.933994915,0.887864017,0.25815677,0.486159524,0.132967901,0.964505995,0.075545747,0.500948156,0.664109285,0.317121379,0
