Column1,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,class
359,0.83546238,0.608779774,0.158250791,0.487372503,0.374315955,0.378745474,0.227309427,0.411622095,0.022418544,0.787375139,0.38621652,0.73669456,0.780322314,0.319922129,0.25320137,0.63520431,0.444546179,0.527827194,0.027182388,0.69237786,1
360,0.203900831,0.611486165,0.574419514,0.408427005,0.842818422,0.269762455,0.89772452,0.700310412,0.141665435,0.646031993,0.648755971,0.16955576,0.886724685,0.211940155,0.678522068,0.303184788,0.381975164,0.906814663,0.851422395,0.98064746,1
361,0.257355039,0.433126332,0.863660857,0.813598112,0.211246496,0.20876272,0.979555042,0.476477479,0.733831294,0.23866326,0.659590535,0.808871734,0.905921566,0.629627872,0.495784375,0.546219187,0.08336822,0.673544058,0.236530602,0.43146803,1
362,0.824374221,0.739545124,0.103867043,0.420225249,0.204657188,0.651354708,0.299125003,0.047246245,0.313484345,0.023008161,0.018260224,0.963071387,0.486869478,0.433852668,0.666693545,0.047694527,0.96338443,0.322150411,0.733827992,0.850960842,0
363,0.996948737,0.859866715,0.415668594,0.342872731,0.417378995,0.522739958,0.760969685,0.399889677,0.252453224,0.305609036,0.470360004,0.180212319,0.064212733,0.624128017,0.485582838,0.119109927,0.346692755,0.667882953,0.676928662,0.632588625,1
364,0.513955666,0.832979389,0.433235231,0.490682961,0.334143943,0.069606714,0.968944272,0.648777751,0.146905929,0.345777794,0.691712561,0.561397989,0.534965848,0.290578078,0.88933993,0.121970371,0.271134576,0.127833388,0.99502699,0.549326589,1
365,0.548048313,0.086215866,0.652436461,0.968670616,0.4255758,0.090639994,0.228228696,0.156387696,0.991245326,0.678953399,0.891104091,0.566266379,0.923373889,0.071385189,0.176011461,0.10865523,0.949828014,0.117733101,0.077849948,0.629523042,0
366,0.365213713,0.29515493,0.991752366,0.629522947,0.716117171,0.442080229,0.549012617,0.891847472,0.668493381,0.829659836,0.153814841,0.794818097,0.453624769,0.905598836,0.955250846,0.131580027,0.253728132,0.999282613,0.341395,0.382650674,1
367,0.47768855,0.905551323,0.370538769,0.781232732,0.181929926,0.496200818,0.721463307,0.126410981,0.191896545,0.044428921,0.105278835,0.650612554,0.702861516,0.693915981,0.566368738,0.494453097,0.787671082,0.450849849,0.406636145,0.082077857,1
368,0.01517038,0.504147081,0.160086558,0.186300379,0.206984445,0.976880662,0.119369642,0.805928456,0.016437708,0.405501992,0.749897904,0.017809599,0.932669649,0.343795587,0.523146898,0.924167582,0.580782426,0.70915045,0.369267686,0.913479211,1
369,0.435871778,0.763999391,0.095616693,0.744622395,0.670948432,0.777396397,0.11889989,0.302251015,0.477668713,0.268108011,0.720209935,0.792454149,0.504894483,0.07228197,0.289329602,0.986200859,0.041758305,0.5837544,0.96219438,0.093640652,1
370,0.277334939,0.565598709,0.479999013,0.283011649,0.531376255,0.151305272,0.200481402,0.01483275,0.215512369,0.966271802,0.858705712,0.576794628,0.601724103,0.052477978,0.212914493,0.048008679,0.764454162,0.602010384,0.850343011,0.228294733,1
371,0.314116195,0.275738089,0.830233094,0.770830334,0.690708064,0.344873671,0.773757446,0.733548563,0.436961048,0.629763857,0.437123487,0.511386722,0.113000113,0.927630316,0.017935755,0.651490608,0.65841178,0.232020234,0.623551049,0.974098132,0
372,0.976950626,0.013806777,0.441854187,0.833283328,0.830559963,0.285392946,0.782709114,0.667104994,0.862671064,0.206158109,0.489912909,0.210604826,0.909442603,0.857746201,0.138902413,0.703951572,0.430232461,0.04919202,0.170832946,0.319027721,0
373,0.169318942,0.57864744,0.228065069,0.93304677,0.177750566,0.835061756,0.213235048,0.406405628,0.269469775,0.786760195,0.741096592,0.621450244,0.955853878,0.140004475,0.401690914,0.054735117,0.392479575,0.223467139,0.811861253,0.572628204,1
374,0.346379966,0.92384089,0.088033425,0.043743572,0.012642202,0.761986789,0.973048428,0.476610113,0.015031855,0.263232181,0.775903587,0.125258839,0.658640431,0.999209768,0.260793895,0.943141371,0.162040819,0.718106858,0.772959409,0.853682914,1
375,0.33312375,0.265371813,0.730082384,0.440959838,0.683397081,0.011488541,0.637525739,0.001992719,0.620965965,0.294864975,0.482314802,0.707989114,0.808169889,0.361686155,0.343033804,0.894036248,0.945378719,0.866850809,0.143343129,0.681487496,0
376,0.156799289,0.763435655,0.947826189,0.544984183,0.281443953,0.702530287,0.676460535,0.991159649,0.791873825,0.753345218,0.861004611,0.808360153,0.442480394,0.558818732,0.325287411,0.365417201,0.665066814,0.114059181,0.403178809,0.214144451,1
377,0.858257183,0.636592698,0.602640041,0.715139593,0.032783509,0.023835133,0.57594097,0.184006082,0.851591003,0.593272348,0.595376958,0.056010768,0.954419645,0.37562003,0.20639087,0.545312204,0.794227092,0.78262731,0.000979185,0.020543731,0
378,0.279491306,0.392908326,0.752195076,0.309654222,0.559251025,0.921163856,0.260626226,0.656340785,0.992815672,0.849238209,0.550849293,0.862043748,0.322760757,0.013110372,0.697326128,0.315794769,0.922112018,0.665829305,0.166198734,0.042502402,0
379,0.377539705,0.96778856,0.09627495,0.699545472,0.453464298,0.106499065,0.87790625,0.927704771,0.659397978,0.059508874,0.355367825,0.350990636,0.630602724,0.137707613,0.677558106,0.747238742,0.015299368,0.491338254,0.481123602,0.578277056,1
380,0.578104983,0.498047148,0.701886778,0.540355205,0.567408482,0.253166037,0.331244543,0.644155598,0.196488629,0.681994445,0.654149382,0.475874299,0.523044365,0.174203377,0.426097096,0.229016288,0.049246067,0.381523108,0.873119029,0.303610517,1
381,0.626939156,0.256825413,0.92550919,0.70968571,0.508671388,0.955620178,0.78014767,0.098967691,0.638767266,0.721930449,0.064643921,0.911637118,0.234560945,0.713253087,0.598358402,0.999462378,0.327793313,0.534543663,0.512647126,0.184324067,1
382,0.887354894,0.530465452,0.364385263,0.252641739,0.260624308,0.325231164,0.07671577,0.244341742,0.325919468,0.807958985,0.780008452,0.217962073,0.482126398,0.026419536,0.770645474,0.699154136,0.49684933,0.765209468,0.380008744,0.932877301,1
383,0.620542817,0.391299982,0.47023352,0.068674614,0.488748561,0.447077253,0.943250049,0.376996111,0.306073255,0.011347778,0.144673189,0.368442789,0.023098018,0.905403481,0.479352708,0.924611018,0.741080882,0.484303063,0.803583403,0.627618904,0
384,0.271020358,0.914135043,0.391526087,0.991036317,0.313879313,0.532351107,0.831044272,0.252278422,0.761690593,0.095116816,0.66768356,0.365671758,0.380564189,0.177504339,0.862598845,0.018629548,0.81827433,0.369290441,0.109002289,0.243492619,0
385,0.888618232,0.407329351,0.845637555,0.230817789,0.891248656,0.755367164,0.180602613,0.278469332,0.826709432,0.081756795,0.642288333,0.339854467,0.138428141,0.316244237,0.431999883,0.753540333,0.051698952,0.272395501,0.454611753,0.30030461,1
386,0.349984029,0.885696367,0.965301561,0.810060924,0.80158812,0.862753778,0.390535027,0.884748299,0.136366942,0.734993466,0.080450511,0.890192177,0.795724493,0.574261193,0.138223472,0.748853405,0.916377121,0.415616255,0.86850504,0.836145043,1
387,0.553778706,0.386766344,0.18479852,0.556925895,0.60800919,0.02919969,0.58199961,0.229718763,0.787482866,0.32981911,0.772299709,0.685345389,0.116472249,0.710011144,0.870913212,0.999084452,0.760959634,0.934905741,0.677626669,0.921226943,0
388,0.912400849,0.255254791,0.253656923,0.656165153,0.534220963,0.489759512,0.403144521,0.560324664,0.538586843,0.640686727,0.550163984,0.066605087,0.134876772,0.764628405,0.000412374,0.181280495,0.764124785,0.182345785,0.077095401,0.589492142,0
389,0.809862754,0.890893132,0.705699156,0.138210703,0.036941944,0.325255464,0.771822756,0.290272943,0.347089069,0.751811187,0.661852882,0.557172414,0.685144267,0.65326647,0.86436035,0.21288779,0.357483294,0.567826504,0.516337067,0.675300615,1
390,0.188607901,0.19485161,0.020897172,0.405457598,0.508507959,0.601066549,0.763972859,0.146969742,0.063904851,0.29595846,0.611095948,0.364751234,0.73976099,0.101261946,0.457293463,0.53820591,0.322636525,0.04647015,0.971625926,0.671587581,0
391,0.988799895,0.488000488,0.993370189,0.340547995,0.360487219,0.520179907,0.753721434,0.511870488,0.619590631,0.960075841,0.436070581,0.475007926,0.860893758,0.34955352,0.795089609,0.307427408,0.642254178,0.296989779,0.115123637,0.225609069,1
392,0.824794122,0.056026094,0.854119712,0.401754575,0.289840308,0.112401653,0.960752429,0.382620605,0.064954327,0.667653928,0.183098877,0.963716731,0.611596315,0.631789008,0.950464089,0.918085856,0.087800908,0.954970385,0.710064636,0.078187343,1
393,0.37504701,0.605056084,0.049803425,0.956379032,0.20218137,0.33156928,0.554096534,0.506271563,0.983138122,0.785245339,0.891684781,0.006157498,0.440382352,0.955497768,0.308961894,0.432065985,0.673398939,0.674336921,0.362312412,0.410198573,0
394,0.059880083,0.919054064,0.591475889,0.333863701,0.593397699,0.141975551,0.891510268,0.173730046,0.438286837,0.203580104,0.952096332,0.984089449,0.980353362,0.881429757,0.531414988,0.053452057,0.407096486,0.633175908,0.269365493,0.895677698,1
395,0.178007841,0.432260811,0.415374536,0.770741857,0.620082093,0.496965654,0.865235694,0.967835344,0.225427814,0.227649822,0.339958516,0.687234792,0.870090456,0.744618908,0.965007619,0.850305983,0.665044084,0.154973224,0.234718088,0.279650369,1
396,0.680617197,0.041668699,0.079521634,0.055804208,0.094929678,0.252619329,0.603182039,0.003910073,0.858596875,0.03492773,0.878617386,0.046674951,0.641180794,0.215553459,0.313444859,0.739546408,0.171146671,0.026010101,0.677143686,0.149587695,0
397,0.754383476,0.176273416,0.370469136,0.322292569,0.436144207,0.491557893,0.95795004,0.282121424,0.886578881,0.721076643,0.106697117,0.725458823,0.242340465,0.770882403,0.884307168,0.522108287,0.074372135,0.13932221,0.622890464,0.045728094,0
398,0.113804649,0.722640283,0.270255124,0.609101332,0.183090233,0.425959649,0.600714646,0.684149448,0.27533854,0.953132231,0.086549887,0.174689492,0.258595985,0.944557213,0.558540622,0.111374039,0.496833532,0.068583574,0.880070291,0.794187762,1
399,0.023483965,0.644663484,0.321635134,0.611174398,0.00483038,0.614711849,0.728809166,0.804732005,0.112138585,0.239937653,0.108884426,0.128498958,0.179357456,0.107732858,0.975250458,0.169666001,0.712255515,0.262868759,0.526658379,0.9275205,1
400,0.960061693,0.677900116,0.851607132,0.047574252,0.109621834,0.770608684,0.219864723,0.893529043,0.568164564,0.990223038,0.243374187,0.215552521,0.11293308,0.53299652,0.604535537,0.210640295,0.615098912,0.711483899,0.698988034,0.950672032,1
401,0.076605329,0.47749005,0.848005018,0.230078346,0.570081504,0.599946925,0.499176527,0.838057566,0.507406727,0.592474745,0.724664136,0.408513396,0.044336509,0.932740503,0.09717766,0.177422959,0.805870147,0.638931336,0.463935732,0.701648755,0
402,0.872837882,0.349498253,0.229785012,0.157011975,0.291994838,0.937073712,0.061087864,0.780706909,0.313455741,0.958403129,0.938978175,0.261214151,0.625337867,0.511778699,0.694334612,0.103571841,0.967079292,0.748256609,0.266192672,0.98876094,0
403,0.863528998,0.882429215,0.74832784,0.137407345,0.311185125,0.797331193,0.249105265,0.731208085,0.309641063,0.266471869,0.122654709,0.512782941,0.036483287,0.594376562,0.493538951,0.700431455,0.72454117,0.288860796,0.371182542,0.398721587,1
404,0.836266203,0.444482999,0.938260409,0.517952217,0.243569546,0.93708526,0.495785048,0.458312751,0.413040793,0.27290004,0.53054698,0.559261735,0.339011753,0.308653718,0.434352109,0.238732499,0.542382733,0.918649988,0.852569627,0.291026889,1
405,0.313261605,0.773547738,0.33088897,0.974261916,0.182488466,0.088892156,0.228786671,0.554920835,0.468179777,0.684958188,0.864277712,0.788867615,0.612621503,0.908010567,0.593763792,0.498866504,0.853176266,0.714074177,0.870840168,0.17095883,0
406,0.085735615,0.197078122,0.286535334,0.844118604,0.382843592,0.51975511,0.853204707,0.404419528,0.058455069,0.220226864,0.494284812,0.830412167,0.82251166,0.470085656,0.382710221,0.169369938,0.750415535,0.643605083,0.500282583,0.157112564,1
407,0.752607361,0.739631015,0.062660722,0.611110065,0.146202529,0.688695335,0.511784809,0.44842115,0.113759532,0.740300476,0.352187167,0.899735026,0.450029864,0.282721411,0.947188872,0.863282424,0.494604721,0.455831185,0.731637464,0.886890475,0
408,0.130736572,0.942317026,0.160864738,0.46474196,0.959865258,0.128322931,0.3276117,0.173918371,0.027807549,0.963814771,0.736594825,0.254209756,0.985587946,0.077461991,0.229097709,0.01296417,0.424986138,0.416150739,0.039170005,0.255614366,1
409,0.83946241,0.549676333,0.159405128,0.155379359,0.530536487,0.324728089,0.770096241,0.781954978,0.830831696,0.252954518,0.202063202,0.711548646,0.874892346,0.024564614,0.807021887,0.050630309,0.639395949,0.898711264,0.016683556,0.995507911,0
410,0.36793347,0.442700659,0.058888903,0.23228374,0.111644072,0.954622033,0.573022181,0.730499647,0.78842539,0.395482432,0.697225379,0.300332188,0.640308075,0.967217744,0.098365762,0.698873991,0.322502372,0.226250343,0.681494762,0.458531292,0
411,0.131818962,0.300744419,0.563294166,0.544784309,0.666009993,0.478373014,0.448976862,0.887619684,0.962919295,0.469223457,0.55110049,0.330448639,0.054566635,0.675703411,0.107575606,0.104510296,0.251603635,0.861922512,0.916450307,0.282136625,0
412,0.842036949,0.544780561,0.448661163,0.462938135,0.178119724,0.002185736,0.751998138,0.128750238,0.298046073,0.05791764,0.025732743,0.792573167,0.611198233,0.809766537,0.579533166,0.709972064,0.425404896,0.470431267,0.395565814,0.055370501,1
413,0.49148268,0.243243527,0.454754043,0.34763589,0.717790811,0.007871451,0.74737669,0.689473056,0.023181042,0.516098716,0.570446664,0.54237407,0.234868561,0.020109915,0.237429546,0.841722088,0.78548267,0.523107996,0.856656635,0.561722066,1
414,0.863929912,0.835176128,0.686540638,0.285299929,0.317817207,0.048499895,0.878011961,0.181644317,0.94661635,0.409953286,0.695461218,0.236105777,0.462635666,0.32958264,0.25886843,0.414424572,0.264948896,0.856198042,0.086124574,0.359690485,1
415,0.248540828,0.604167577,0.207470891,0.187097091,0.297272211,0.125944755,0.157379639,0.216216281,0.743576813,0.43121527,0.950571166,0.072223571,0.870247045,0.864448281,0.35105911,0.694635802,0.875761242,0.000905577,0.839952624,0.426394315,0
416,0.165538549,0.890890568,0.16366662,0.746210818,0.921311884,0.309681229,0.988248385,0.977052566,0.140516193,0.778814321,0.515415129,0.447739028,0.960141526,0.0177954,0.519674714,0.410362422,0.322148127,0.416324771,0.532651571,0.603885045,1
417,0.820572399,0.414550853,0.060655867,0.782399557,0.708003523,0.825395606,0.146449607,0.596509247,0.81044913,0.376803779,0.00024158,0.713382001,0.755601289,0.235474494,0.201324867,0.141797318,0.887772464,0.570140609,0.771874901,0.53826879,0
418,0.324708576,0.453160504,0.854555047,0.754747359,0.478960998,0.647725701,0.286860405,0.671924146,0.262479581,0.997237641,0.11582189,0.194416618,0.202923637,0.218955282,0.725835703,0.107900536,0.690691389,0.683732626,0.768335589,0.138508287,1
419,0.161613495,0.423195968,0.300677579,0.676108403,0.27101461,0.631447385,0.16045711,0.811595313,0.533811035,0.727296835,0.104476237,0.425491027,0.26382088,0.461119785,0.044715904,0.935108561,0.400768728,0.255037826,0.000443933,0.557856169,0
420,0.973018863,0.834681702,0.740163084,0.142678716,0.836886366,0.754083439,0.029236081,0.394532026,0.025358385,0.355693997,0.822022559,0.076892596,0.168510044,0.220126307,0.346131113,0.366593354,0.514200519,0.180688418,0.853641541,0.801672984,1
421,0.619711279,0.025543013,0.035108553,0.982162058,0.052534968,0.154751268,0.809852096,0.395913894,0.598417125,0.123897077,0.367953513,0.109974408,0.006632581,0.525287396,0.559225441,0.655734478,0.533866169,0.774081824,0.018715197,0.45403289,0
422,0.471024084,0.54822843,0.521743851,0.803649076,0.489314306,0.608065141,0.846746862,0.883074093,0.493093156,0.651317952,0.945269241,0.684608998,0.48437268,0.409944211,0.500318568,0.453333639,0.469766189,0.927473643,0.031789321,0.536035835,1
423,0.213715663,0.574448993,0.385991687,0.466359952,0.161912369,0.33888341,0.162193507,0.258425522,0.476054199,0.112128505,0.539930565,0.366512557,0.650197403,0.831126036,0.347543229,0.451997439,0.165331477,0.569510817,0.005524917,0.031960336,1
424,0.263738067,0.045335585,0.289895767,0.938431632,0.169996568,0.142922896,0.794117595,0.474966756,0.676258237,0.125818181,0.358580581,0.260143539,0.028038521,0.578931513,0.955800115,0.769893256,0.314713353,0.460050247,0.020339465,0.415303633,0
425,0.712940538,0.563844703,0.429990612,0.521813861,0.294222961,0.385250282,0.252519763,0.245629749,0.974931593,0.246128064,0.995878699,0.687205833,0.624537486,0.192413595,0.805421093,0.894967016,0.332740038,0.08804878,0.627841749,0.75114741,0
426,0.8148252,0.084970172,0.217642879,0.693588883,0.458832455,0.265788359,0.520893164,0.778461567,0.280248846,0.728199739,0.92301927,0.198116305,0.103291635,0.947705507,0.733411897,0.16597299,0.399933219,0.154928264,0.853178896,0.702405701,0
427,0.291703533,0.179814455,0.668098295,0.940046375,0.31011464,0.877572542,0.122385814,0.370668375,0.33123788,0.354675698,0.310626148,0.904140061,0.391087924,0.465337629,0.875416817,0.618793242,0.911535934,0.968630414,0.245629532,0.823176621,0
428,0.627473254,0.092667434,0.330962628,0.456588636,0.984466671,0.821283231,0.415616233,0.16054644,0.293143941,0.435974467,0.395422775,0.40572863,0.73851656,0.860343939,0.249855047,0.654093068,0.307084326,0.502952472,0.187683841,0.570708896,0
429,0.170250216,0.925949741,0.154441434,0.559087872,0.294528499,0.983906893,0.929631748,0.208535683,0.607923216,0.572030638,0.730773753,0.345004991,0.655973991,0.004960548,0.452077005,0.689251879,0.312883657,0.847528353,0.133948612,0.210997466,0
430,0.073885501,0.610095304,0.057383541,0.705483105,0.990130375,0.165539634,0.023056293,0.685489955,0.298484315,0.21594215,0.075647614,0.756197635,0.103430773,0.497737094,0.988869529,0.125420045,0.191778708,0.631411341,0.864815331,0.158133272,0
