id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,class
440,0.25098447,0.10556855,0.488256543,0.043670283,0.831512682,0.289386398,0.906710003,0.124466709,0.038807768,0.442269987,0.456239885,0.350153063,0.432113608,0.910038007,0.339728488,0.296492686,0.655951917,0.975324443,0.22749006,0.966646363,0.742254902,0.29055476,0.44411642,0.959578691,0.379482659,0.620558301,0.434349644,0.531792317,0.05095994,0.663964576,-0.106028447
441,0.931835992,0.978525331,0.270416874,0.98046826,0.486763138,0.0096792,0.694123564,0.476493368,0.457781977,0.074877091,0.848986691,0.765546208,0.357308131,0.508691608,0.401611395,0.81712416,0.784438923,0.28960073,0.4953651,0.874474617,0.687112223,0.671533094,0.330414468,0.502525956,0.518178721,0.317317541,0.97239148,0.384889334,0.697477125,0.21682103,-0.328972256
442,0.949031329,0.083635694,0.881168214,0.708790408,0.40033413,0.844211358,0.485677132,0.041954262,0.562003746,0.041328486,0.709369232,0.573477823,0.501117833,0.51334352,0.903398216,0.919031317,0.156819013,0.382294667,0.449096917,0.70345662,0.537958902,0.97663721,0.800449898,0.513575269,0.710658375,0.275343216,0.106512556,0.058840384,0.266612847,0.569983349,-0.126590781
443,0.392421077,0.104588132,0.532166502,0.098336839,0.162357127,0.137390473,0.980773746,0.067677942,0.933679757,0.517996549,0.261854747,0.105850392,0.212440835,0.138887931,0.536483395,0.676707697,0.940526415,0.389518839,0.839351201,0.19060132,0.238471411,0.85800915,0.52084336,0.252076413,0.927743853,0.273567495,0.428961203,0.46800736,0.033984775,0.754859145,0.272748443
444,0.512558956,0.083133372,0.841759109,0.033755916,0.530490936,0.570882897,0.973019377,0.413178683,0.182374591,0.199303146,0.550418431,0.455067111,0.133373581,0.579366794,0.733947399,0.211122995,0.540415982,0.984244914,0.228730511,0.759407756,0.739046441,0.486779511,0.022264682,0.953123622,0.441675947,0.692017133,0.991629538,0.991955231,0.562388438,0.555017108,-0.184494869
445,0.803336224,0.634568918,0.889568624,0.0954853,0.369392361,0.145500879,0.646377406,0.426464721,0.196207342,0.961073021,0.342961454,0.342341569,0.993370484,0.897905733,0.355619667,0.72511459,0.381096254,0.49354382,0.912278452,0.092942195,0.755067975,0.633831389,0.054274671,0.674137831,0.960670593,0.721260021,0.635920382,0.193087534,0.86429005,0.725193989,-0.004639987
446,0.276451922,0.479204524,0.680206689,0.408895396,0.98862469,0.96507924,0.806854151,0.954748537,0.989460528,0.83896106,0.513779871,0.088457441,0.140558198,0.723174537,0.244980112,0.493977904,0.37441312,0.382862885,0.760042923,0.286303802,0.995754818,0.555593968,0.361019544,0.046176593,0.403427068,0.502713666,0.118338288,0.33335991,0.227024929,0.927998077,-1.154202695
447,0.358638145,0.676277983,0.031197286,0.646214827,0.663132316,0.92403835,0.542562483,0.18757822,0.649983485,0.961684134,0.99523669,0.087319997,0.264260663,0.8376693,0.498594769,0.206939391,0.22279517,0.313773454,0.155497928,0.736489546,0.162053936,0.767100144,0.077912726,0.837811409,0.807530884,0.930056989,0.839809497,0.574016823,0.115142822,0.799062216,-0.231800154
448,0.94308267,0.459923754,0.686003949,0.606858956,0.837480475,0.937851183,0.448862535,0.086984789,0.275209942,0.270139816,0.009723816,0.590672744,0.288491285,0.353887675,0.220702978,0.916659683,0.039766289,0.376878911,0.605036849,0.734612363,0.584840348,0.217467579,0.171131771,0.258021523,0.855759712,0.174354093,0.60270349,0.041069258,0.244219065,0.60482823,-0.173809802
449,0.574166558,0.921552667,0.529978946,0.633392087,0.49462031,0.391857285,0.064195573,0.026485411,0.542511969,0.648911079,0.138043306,0.960743668,0.863203515,0.443726883,0.75871935,0.007544553,0.311378579,0.68949243,0.579454573,0.54145112,0.205330935,0.991369551,0.355860285,0.902736955,0.510508353,0.21097007,0.611057535,0.755077416,0.775676349,0.555148467,0.708046908
450,0.706406518,0.948939358,0.433836514,0.391907378,0.386745432,0.114378247,0.821962148,0.557753739,0.536857559,0.831725017,0.061741246,0.046512807,0.702365062,0.701475954,0.564354204,0.721914462,0.767389024,0.289434548,0.016888383,0.503260747,0.651775219,0.895486169,0.442436347,0.989826068,0.671857905,0.653772937,0.950164713,0.187536967,0.291359135,0.068835566,0.049101548
451,0.600231157,0.163540586,0.561073347,0.990859233,0.45667999,0.982806584,0.14677011,0.452866143,0.489319195,0.862006283,0.458938045,0.76141463,0.812580482,0.224953976,0.923296408,0.50780245,0.317862998,0.318258289,0.164520833,0.343080981,0.397518311,0.600438902,0.027655763,0.077263009,0.699812521,0.180051994,0.033549544,0.18135939,0.841760165,0.273700583,-0.236165958
452,0.471133881,0.954597207,0.826424918,0.124069795,0.160382192,0.526813483,0.114282226,0.636879414,0.879842116,0.002054352,0.674397271,0.550984903,0.62278674,0.534325691,0.866904852,0.450773957,0.655315597,0.631022145,0.928934452,0.143635408,0.151567467,0.643247715,0.71557754,0.016217754,0.037565743,0.959029181,0.487938766,0.283827418,0.662420777,0.218595213,-0.217618505
453,0.008311055,0.366261386,0.555882906,0.097500617,0.686562564,0.474139182,0.084968653,0.397623576,0.001161571,0.791832106,0.522934651,0.058813781,0.405736288,0.507331705,0.039022548,0.861414619,0.783019725,0.486335855,0.352374968,0.653902778,0.420315541,0.226469418,0.721091856,0.125535506,0.674539948,0.110487938,0.021640717,0.886214204,0.911383464,0.435023111,-0.153566163
454,0.895013794,0.457798529,0.989800508,0.149983853,0.638199642,0.487602497,0.549085643,0.193560219,0.033404552,0.178586454,0.399892599,0.453078172,0.366241295,0.843027672,0.080131862,0.530365837,0.006322801,0.622165434,0.395286766,0.625748543,0.312845871,0.71741303,0.600886391,0.754948483,0.964630248,0.320898493,0.363430225,0.462066359,0.622549144,0.7458404,0.24284427
455,0.481967159,0.291796972,0.384314022,0.310416656,0.78332536,0.929599024,0.117336654,0.536551509,0.067964955,0.334784031,0.931716541,0.039979809,0.826974834,0.234892801,0.434640741,0.5699492,0.615447472,0.314161027,0.156319623,0.909690021,0.454939454,0.791358596,0.848942983,0.964425347,0.931352924,0.950478958,0.016795781,0.641201837,0.055541904,0.381755589,-0.113924375
456,0.051002313,0.233718478,0.739250967,0.762050583,0.399264122,0.731463309,0.312287678,0.229769859,0.682432338,0.171880134,0.024734841,0.008640034,0.96673418,0.942730746,0.414773621,0.258077559,0.016925061,0.805857891,0.095230001,0.812334663,0.235396057,0.203196719,0.577319523,0.099284194,0.155843012,0.969040316,0.798403847,0.968530475,0.586992246,0.885275683,-0.972144325
457,0.18263167,0.082107702,0.443639946,0.691366924,0.107684866,0.967019132,0.145469434,0.893638147,0.045528604,0.847965854,0.324846119,0.958674545,0.558118618,0.162032717,0.029814899,0.062100002,0.076901992,0.469941392,0.627329356,0.158857583,0.697865608,0.966716956,0.24369609,0.528048686,0.815524488,0.705311952,0.438987446,0.979426668,0.704224662,0.488896713,-0.611473138
458,0.299647164,0.933508152,0.574981929,0.776628645,0.704587831,0.546794198,0.390841386,0.90339043,0.779761475,0.660602223,0.669841034,0.289528011,0.425352664,0.153264023,0.993371558,0.345276965,0.70275997,0.036158782,0.363350765,0.779377535,0.627848001,0.49052439,0.419708799,0.443710761,0.808438454,0.789406608,0.223122522,0.608930797,0.27553812,0.735761904,-0.822590448
459,0.403603426,0.765421456,0.423969832,0.100524503,0.298834079,0.091476754,0.028988952,0.799757267,0.950559016,0.923256147,0.815250761,0.828726179,0.733735375,0.535231555,0.137820822,0.41663003,0.030529199,0.330293855,0.186466252,0.992819352,0.569636724,0.706579897,0.501914473,0.814385436,0.57940816,0.851003813,0.77123706,0.935483307,0.081139799,0.966620138,-0.371410385
460,0.777799494,0.107994269,0.493014088,0.757674728,0.14915136,0.632382672,0.432969902,0.459962512,0.953103158,0.012101498,0.322334603,0.549017254,0.347043501,0.343326425,0.529407817,0.880533208,0.199412001,0.209687438,0.739305238,0.151814978,0.81308147,0.657480437,0.703885855,0.627583619,0.837598506,0.721745862,0.80294543,0.212454724,0.312824268,0.420173471,-0.566672816
461,0.663955463,0.15713734,0.45177086,0.776390882,0.812879741,0.903989539,0.273391623,0.024496465,0.328122738,0.156140559,0.362369529,0.028794178,0.910412388,0.545957597,0.014550373,0.058864924,0.11497154,0.737806541,0.898629048,0.548190552,0.875188436,0.657220941,0.176372685,0.377655269,0.774913846,0.880214884,0.131474923,0.923074262,0.199376269,0.48395479,-0.755834736
462,0.743850145,0.844969294,0.955199446,0.084956107,0.684768467,0.213129273,0.105406254,0.134670746,0.74054991,0.03049354,0.122661033,0.148207706,0.817415771,0.831215485,0.553158476,0.837080767,0.468225378,0.007169335,0.498603855,0.156839223,0.411001712,0.795217325,0.790890451,0.618925195,0.391369854,0.902714948,0.814280873,0.246873844,0.300127125,0.866397454,-0.527269103
463,0.494016816,0.29254504,0.262739917,0.494116895,0.795566674,0.958126364,0.111433561,0.909724516,0.131497497,0.693997765,0.904637636,0.048321953,0.115093687,0.761854671,0.289776083,0.146448719,0.258312068,0.205646978,0.048126953,0.027372641,0.015987662,0.86666649,0.485949166,0.150473027,0.909348815,0.438280473,0.499030388,0.240452788,0.577937118,0.579692994,-0.415637062
464,0.142624924,0.690163718,0.198643518,0.513126151,0.52475853,0.200773284,0.679219222,0.585952408,0.973289467,0.988451196,0.126753806,0.024580044,0.517064946,0.721249741,0.313750526,0.160236571,0.218854357,0.494999255,0.359934,0.529721255,0.248972971,0.940592986,0.519572164,0.939786885,0.751280813,0.892306722,0.773180807,0.202124542,0.187269503,0.363639306,-0.007756709
465,0.150309503,0.035844562,0.803632846,0.810847283,0.881838827,0.060582203,0.162340044,0.397650912,0.19586778,0.978156158,0.072989827,0.851481492,0.661199668,0.300710067,0.307224789,0.989349088,0.740708036,0.165515808,0.614491478,0.350437355,0.402438905,0.512114937,0.563746877,0.609504875,0.749431777,0.787870894,0.405192414,0.475816606,0.919698581,0.887253452,-0.338970937
466,0.328746529,0.186420568,0.339610747,0.54593428,0.375483233,0.682535363,0.874337361,0.188758905,0.380735006,0.358181111,0.778330483,0.991959053,0.264763421,0.40160596,0.371495392,0.193525414,0.677937761,0.315919839,0.263119465,0.708133356,0.430343872,0.882977739,0.328811438,0.281302611,0.047227666,0.59180361,0.576425464,0.673316804,0.71515711,0.343929415,-0.587577299
467,0.348659307,0.441580431,0.098856144,0.808341739,0.439507535,0.281757475,0.142181434,0.4456639,0.488428602,0.96416065,0.847969797,0.838007868,0.484801515,0.97897639,0.450400604,0.796202889,0.185435857,0.134880203,0.628993671,0.568200501,0.093366082,0.334838825,0.210077294,0.518114923,0.15955567,0.455655687,0.307900972,0.463431256,0.977492228,0.518189021,-0.031501005
468,0.773408004,0.419173181,0.193823755,0.726592665,0.883226469,0.38267744,0.738719071,0.196402335,0.637209551,0.018086957,0.974344894,0.859319281,0.567093459,0.046698128,0.436252409,0.704750565,0.966626232,0.843948602,0.639024527,0.918224759,0.726762775,0.860882447,0.975363718,0.59637191,0.261372297,0.55409842,0.231672078,0.092606818,0.795984208,0.003951809,-0.415551891
469,0.822955505,0.372080154,0.72460994,0.498584008,0.574861914,0.004095291,0.363263839,0.434784243,0.851163286,0.00854156,0.357844037,0.358218802,0.588298857,0.137000452,0.174169498,0.422520177,0.893169093,0.120783741,0.752737537,0.792823064,0.654756078,0.343062995,0.557634218,0.925520478,0.565931961,0.562667418,0.223681677,0.250786399,0.994222237,0.126804306,0.334274388
470,0.305580807,0.796415318,0.269811992,0.789081975,0.320924806,0.44174361,0.974243344,0.998251082,0.846825506,0.974886663,0.467965475,0.993245211,0.815353967,0.607818362,0.925835701,0.141136905,0.945614224,0.207884684,0.490027732,0.141795342,0.717720799,0.850580033,0.031645836,0.99235923,0.39768674,0.644639242,0.455029687,0.549875997,0.4247823,0.805421196,0.028084064
471,0.562001056,0.161845195,0.724540496,0.21477939,0.039369879,0.931873374,0.411746516,0.716850465,0.356054875,0.63846202,0.215599498,0.977770482,0.060179397,0.371197437,0.25159777,0.189949635,0.75383539,0.837806335,0.828987111,0.583866156,0.982334165,0.451276965,0.052916319,0.541769614,0.293546417,0.422339169,0.86794323,0.176645623,0.016287463,0.231043176,-0.604487262
472,0.229664056,0.434060004,0.279029838,0.858322647,0.56012995,0.30381614,0.790408748,0.967887898,0.652041444,0.968949947,0.302688359,0.465447048,0.424124394,0.54243225,0.746858226,0.717204027,0.858410213,0.795292959,0.375700489,0.139278645,0.061391373,0.710147791,0.77417731,0.012737222,0.834964551,0.625416636,0.439359098,0.269476009,0.886692091,0.905682028,-0.605562212
473,0.177447755,0.821663814,0.636053742,0.49027625,0.76223747,0.810606816,0.667413806,0.066976494,0.611551002,0.856923358,0.575070094,0.001200063,0.544188718,0.245026352,0.700304521,0.826326528,0.493539985,0.503137946,0.114970058,0.26915388,0.775749019,0.869796536,0.596199572,0.199302746,0.934133227,0.511879128,0.03289737,0.801413123,0.035339588,0.135416609,-0.938818144
474,0.546314603,0.425217981,0.369344094,0.420143755,0.069593058,0.671679075,0.705594582,0.957826228,0.343100837,0.696312915,0.445985205,0.481725858,0.553053329,0.350826936,0.015806429,0.338342219,0.252245221,0.258320971,0.177766323,0.981036011,0.783638007,0.272569178,0.233825571,0.770515414,0.774066443,0.604528297,0.845627696,0.136623414,0.657645449,0.690289263,-0.491058786
475,0.635805237,0.710382196,0.89062847,0.660097385,0.91643437,0.01451711,0.5461174,0.415545698,0.7946156,0.798101332,0.937063517,0.256378273,0.28973847,0.733550427,0.235931487,0.061352113,0.145481209,0.82028723,0.213427269,0.342791138,0.879596724,0.765353093,0.348473408,0.744603187,0.048713565,0.170552429,0.068611037,0.500015604,0.419866161,0.940480326,-0.294579149
476,0.949400354,0.588861793,0.584300129,0.572123327,0.652779197,0.36716743,0.802246602,0.796767291,0.992674803,0.673174006,0.88260222,0.225041758,0.148940678,0.629388296,0.849581551,0.630128785,0.941212219,0.25807264,0.684234535,0.1953504,0.5118932,0.681274624,0.5424352,0.200692091,0.828297496,0.044506085,0.662609633,0.346541043,0.258173257,0.343814896,0.080827085
477,0.375539857,0.43518814,0.498792626,0.816202602,0.696084387,0.305994652,0.749856179,0.119030258,0.578143967,0.142004274,0.301641745,0.807436241,0.523154676,0.501969187,0.261635362,0.029233284,0.570163423,0.641017768,0.133429582,0.529551496,0.316646039,0.514247078,0.515019645,0.467801955,0.49605,0.048784036,0.78423907,0.5673927,0.436627964,0.538130746,0.138623171
478,0.221834248,0.527862367,0.312683034,0.681194631,0.355195489,0.668776343,0.918059326,0.168532075,0.48942103,0.940148869,0.956742812,0.26777553,0.833486072,0.552593706,0.518536135,0.410210894,0.182795068,0.699110693,0.166591573,0.459632131,0.427433316,0.990792044,0.589264151,0.750156441,0.033412124,0.167776765,0.203808895,0.797942925,0.437548191,0.423306424,0.317636395
479,0.058156703,0.114098395,0.474586537,0.745870398,0.373202138,0.682820683,0.908114727,0.356757826,0.540279063,0.593693821,0.307424405,0.123602257,0.276612231,0.400301038,0.107389724,0.484806906,0.944614069,0.628671657,0.295957494,0.129473721,0.653622386,0.640086789,0.695905281,0.391676156,0.980285717,0.578968592,0.831919044,0.544766755,0.411997388,0.389779504,-0.697128235
480,0.635830813,0.08830786,0.251676188,0.353930972,0.501516971,0.125920583,0.557485225,0.688174511,0.059297379,0.386695516,0.932706472,0.362548792,0.977410445,0.742951872,0.782137567,0.013700744,0.512444411,0.95591083,0.167488794,0.912757153,0.023072689,0.266415678,0.98327866,0.388934052,0.742135016,0.749387699,0.155188941,0.319420815,0.525085434,0.285424241,-0.597343342
481,0.589585851,0.376352583,0.411633769,0.578306038,0.137276833,0.401556806,0.475749557,0.485651407,0.66839585,0.566140755,0.643599,0.997709805,0.5562098,0.636502365,0.50783484,0.776232258,0.253932138,0.152961156,0.254525927,0.934267083,0.005581212,0.762857048,0.538232165,0.382651729,0.744516605,0.339240393,0.987969276,0.79622547,0.091033405,0.840896195,-0.188621326
482,0.757441631,0.110767092,0.911109022,0.980310684,0.949669452,0.455957068,0.44065295,0.340415601,0.613458283,0.966074908,0.99787671,0.383483319,0.25273584,0.359386707,0.274677394,0.9913206,0.126931942,0.200018827,0.867988237,0.724635397,0.852211949,0.314178348,0.657438559,0.558184681,0.807032489,0.35862658,0.148040652,0.325551962,0.809931248,0.231030978,-0.098371374
483,0.598164997,0.862419937,0.512735636,0.972913299,0.732790939,0.208742035,0.168870105,0.804791935,0.474165374,0.272821038,0.765048545,0.122760501,0.362284563,0.997110735,0.886329107,0.418696084,0.865199201,0.577268018,0.254189521,0.75090065,0.463308883,0.125482885,0.483740214,0.077276098,0.015446442,0.239202991,0.488237123,0.344213975,0.365024081,0.245359096,-0.32850827
484,0.204681022,0.567429484,0.948192065,0.512793208,0.159510878,0.938035432,0.162499115,0.899866669,0.21157183,0.523568388,0.771775305,0.630989376,0.701972815,0.744379361,0.332844514,0.313118092,0.782289907,0.165502149,0.048978682,0.894892669,0.38419592,0.5788184,0.187980697,0.832815016,0.937215763,0.990979037,0.444696127,0.932633279,0.153475485,0.118404044,-0.354102248
485,0.204426968,0.194276327,0.391876337,0.193068399,0.208380661,0.115089319,0.303282529,0.400980393,0.021161813,0.613239887,0.833225698,0.561819198,0.840634029,0.866884002,0.808358107,0.528773238,0.013428198,0.353837414,0.006393837,0.051259013,0.323476264,0.510452573,0.126683501,0.82417367,0.368260504,0.847172211,0.034872691,0.728591708,0.573760146,0.86999036,-0.201757522
486,0.360462457,0.669491694,0.356603831,0.371270261,0.676582123,0.50159676,0.27778151,0.824978102,0.590146077,0.629447459,0.02091426,0.55286932,0.345575473,0.59057111,0.168404722,0.082807421,0.917374707,0.213786393,0.245413798,0.476395452,0.381527591,0.933918752,0.030126485,0.11049708,0.785200051,0.873196249,0.694772432,0.612450788,0.383030394,0.885750772,-0.912895656
487,0.510982773,0.487837341,0.914340701,0.775914162,0.708256829,0.064881988,0.727223512,0.69899708,0.406227884,0.598843438,0.690544786,0.733747246,0.938048278,0.542379572,0.658972491,0.164764609,0.138086988,0.701133155,0.980024497,0.239712485,0.159538574,0.532422551,0.39350547,0.246995351,0.24089285,0.229298743,0.280155822,0.764659368,0.960521881,0.219934727,0.750107685
